RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B22BTOT;B22B11;B22B12;B22B13;B22B14;B22B15;B22B16;B22B21;B22B22;B22B23;B22B24;B22B25;B22B26;B22B27;B22B28;B22B29;B22B30;B22BMTOT;B22BM01;B22BM02;B22BM03;B22BM04;B22BM05;B22BM06;B22BM07;B22BM08;B22BM09;B22BM10;B22BM11;B22BM12;B22BM13;B22BM14;B22BM15;B22BM16;B22BM17;B22BM18;B22BM19;B22BWTOT;B22BW01;B22BW02;B22BW03;B22BW04;B22BW05;B22BW06;B22BW07;B22BW08;B22BW09;B22BW10;B22BW11;B22BW12;B22BW13;B22BW14;B22BW15;B22BW16;B22BW17;B22BW18;B22BW19;B22B41;B22B42;B22B43;B22B44;B22B45;B22B46;B22B51;B22B52;B22B53;B22B54;B22B55;B22B56;H22PTOT;H22P01;H22P02;H22P03;H22P04;H22P05;H22P06;H22PI
70102700;211;11777;2701000;1270000;4;4;0;0;0;0;0;4;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70131488;5078;13099;2701300;1148800;7;7;0;0;0;0;0;6;3;4;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;3;0;3;3;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
70142287;1322;11961;2701400;1228700;26;26;0;0;0;0;0;21;3;7;11;0;5;3;3;0;0;11;0;0;0;0;3;3;0;0;0;0;3;3;3;0;3;3;3;0;0;15;0;0;0;0;0;0;0;0;0;3;0;4;3;3;3;0;3;3;3;0;3;4;18;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
70151911;1219;10869;2701500;1191100;8;5;3;3;0;0;0;4;3;3;0;0;4;4;0;0;0;4;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;0;3;4;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;3;3;3;0;0;4;3;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0
70161708;3986;16042;2701600;1170800;17;16;3;3;0;0;0;16;9;5;3;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;3;12;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;4;5;0;3;0;3;14;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
70172469;177;13137;2701700;1246900;62;48;14;3;4;7;0;43;9;22;12;0;19;7;4;8;0;28;0;0;0;0;3;0;3;3;3;4;3;0;4;5;3;0;3;3;0;34;0;0;3;3;0;3;3;3;0;0;3;4;4;3;4;3;3;5;3;0;7;9;38;8;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0
70172643;298;15631;2701700;1264300;65;52;13;9;0;4;0;46;3;28;17;0;19;13;3;5;0;26;0;3;0;0;3;3;3;3;3;3;3;3;3;0;3;4;4;3;3;39;0;3;3;0;3;0;0;3;0;3;0;0;0;0;3;3;7;6;15;6;13;5;36;5;0;59;3;0;5;0;0;0;0;0;0;0;0;0;0
70212107;1368;12475;2702100;1210700;7;7;0;0;0;0;0;7;3;3;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;0;3;0;3;3;3;3;0;7;0;0;0;0;0;3;0;0;3;0;0;0;1
70221135;5115;12807;2702200;1113500;49;43;6;6;0;0;0;35;6;20;9;0;14;14;0;0;0;14;0;0;3;0;0;0;0;0;0;0;0;3;3;3;0;3;3;3;3;35;0;0;3;3;0;0;0;0;0;0;3;0;3;0;3;0;3;8;18;0;4;3;37;5;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0
70222677;225;12889;2702200;1267700;19;17;3;3;0;3;0;13;0;7;6;0;6;3;0;4;0;10;0;0;0;0;3;0;0;3;0;3;0;0;3;0;0;0;3;3;3;9;0;0;0;0;3;0;0;0;3;0;0;0;3;0;0;0;3;3;4;3;4;3;12;3;0;18;3;0;0;0;0;3;0;3;0;0;0;0;1
70242765;292;16122;2702400;1276500;9;9;0;0;0;0;0;9;3;5;3;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;3;3;3;4;3;0;8;0;3;0;0;0;0;0;0;0;0;0;0;0
70272421;121;10277;2702700;1242100;152;127;25;14;4;7;0;117;35;48;34;0;35;21;5;9;0;80;0;3;3;3;7;3;8;5;5;3;5;9;10;5;3;3;3;4;3;72;0;3;3;0;4;3;3;3;3;3;3;3;8;4;7;6;10;6;9;0;22;11;95;24;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0
70272625;219;12294;2702700;1262500;27;26;3;3;0;0;0;25;0;17;8;0;3;3;0;0;0;10;0;0;0;0;0;0;3;3;0;0;3;3;0;3;3;3;3;0;3;17;3;3;0;0;0;3;0;3;3;3;0;0;3;0;3;4;0;0;5;0;6;3;19;3;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0
70291124;5091;11673;2702900;1112400;79;66;13;10;3;3;0;48;6;19;23;0;31;23;3;6;0;32;0;0;0;0;0;3;0;3;3;0;0;3;3;3;3;3;6;9;5;47;3;0;0;0;0;0;3;3;0;0;3;0;3;3;3;5;6;14;14;3;13;11;48;4;0;76;3;3;3;0;0;0;0;0;0;0;0;0;0
70292850;2963;13170;2702900;1285000;8;8;0;0;0;0;0;8;0;3;6;0;0;0;0;0;0;6;0;0;0;0;3;0;3;3;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;3;3;3;4;0;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0
70362129;1375;10865;2703600;1212900;5;5;0;0;0;0;0;4;3;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
70402538;182;10334;2704000;1253800;5;3;3;3;0;3;0;3;0;3;3;0;3;3;0;3;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;3;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
70421282;5399;16589;2704200;1128200;19;15;4;3;3;3;0;13;0;11;3;0;6;4;3;3;0;10;3;0;0;0;0;3;0;3;3;0;0;0;0;0;3;0;3;3;3;9;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;3;3;3;3;0;3;10;3;15;3;0;0;0;3;0;0;0;0;0;0;0;0
70432690;218;12144;2704300;1269000;4;4;0;0;0;0;0;3;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70442363;112;11478;2704400;1236300;26;23;3;3;0;3;0;21;0;17;4;0;5;4;0;3;0;11;0;0;3;0;0;0;3;0;3;3;0;3;3;0;0;3;3;0;3;15;0;0;0;3;0;0;0;3;0;0;0;3;0;3;3;3;3;3;3;0;3;3;21;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
70461484;5072;15685;2704600;1148400;24;20;4;4;0;0;0;19;10;6;3;0;5;5;0;0;0;10;0;0;0;0;0;0;0;3;3;3;3;0;3;0;0;0;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;3;3;4;3;3;3;12;8;3;22;0;3;0;0;3;0;0;0;0;0;0;0;0
70462816;2962;12233;2704600;1281600;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
70471138;5113;12828;2704700;1113800;147;102;45;41;3;3;0;87;34;20;33;0;60;52;3;5;0;65;3;0;0;3;3;4;7;3;3;3;4;8;6;3;5;4;4;6;3;82;3;0;0;3;3;3;3;3;3;0;3;3;3;3;4;7;9;20;20;5;24;20;83;15;0;143;3;3;0;0;0;0;0;0;0;0;0;0;0
70472584;226;14120;2704700;1258400;5;5;0;0;0;0;0;5;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;4;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
70482469;173;12161;2704800;1246900;17;15;3;3;0;0;0;15;3;10;3;0;3;3;0;0;0;9;0;0;0;0;0;0;3;0;0;3;3;0;3;0;3;3;3;3;3;8;3;0;0;0;3;0;0;0;0;3;0;3;0;0;3;0;3;3;3;0;3;3;10;3;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
70521152;5121;13135;2705200;1115200;4;4;0;0;0;0;0;3;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70522730;4616;15431;2705200;1273000;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
70532790;4871;15440;2705300;1279000;13;13;0;0;0;0;0;13;3;4;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;3;5;0;0;0;12;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
70552277;1341;11774;2705500;1227700;18;17;3;0;3;0;0;17;3;6;9;0;3;0;3;0;0;10;0;3;3;3;0;0;0;0;3;0;0;3;3;0;0;3;0;3;3;8;0;0;3;3;3;0;0;0;0;0;0;3;0;0;0;0;3;3;3;3;0;3;10;4;0;17;0;3;0;0;0;0;0;0;0;0;0;0;0
70561145;5120;12463;2705600;1114500;7;7;0;0;0;0;0;4;3;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
70592322;3340;14925;2705900;1232200;84;72;12;9;0;3;0;61;3;16;43;0;23;17;3;4;3;38;0;0;0;3;3;0;3;3;3;3;5;3;3;3;3;4;3;4;3;46;0;0;0;0;3;0;0;3;3;3;0;3;3;0;3;5;8;7;15;3;5;5;65;7;0;82;0;0;3;0;0;0;0;0;0;0;0;0;0
70600944;5239;16611;2706000;1094400;12;11;3;0;0;3;0;10;4;3;4;0;3;3;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;0;6;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;3;0;0;0;3;9;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
70612550;228;10857;2706100;1255000;33;30;3;3;3;0;0;28;3;19;7;0;5;3;3;3;0;15;0;0;3;3;3;3;0;3;3;0;3;0;0;3;3;3;3;3;3;18;0;0;0;3;0;0;3;3;3;3;0;0;3;0;4;3;3;0;4;3;7;5;17;3;0;32;0;3;0;0;0;0;0;0;0;0;0;0;0
70622372;113;12159;2706200;1237200;50;45;5;4;3;0;0;37;3;22;13;0;13;8;3;3;3;20;0;0;0;0;0;3;3;0;5;3;3;3;3;3;3;3;3;0;0;30;0;0;3;0;0;3;3;3;3;3;3;3;3;0;3;3;5;4;3;3;10;3;34;3;0;48;3;0;3;0;0;0;0;0;0;0;0;0;0
70622531;181;10242;2706200;1253100;21;20;3;3;0;0;0;19;0;14;5;0;3;3;0;0;0;10;0;0;0;0;0;0;3;3;0;0;3;0;3;3;0;0;3;0;3;11;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;3;3;4;3;3;3;14;3;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
70631150;5118;12436;2706300;1115000;61;51;10;7;3;3;0;43;3;23;18;0;18;14;3;3;0;16;0;0;0;0;0;0;3;0;3;3;3;3;0;3;3;3;3;3;3;45;0;0;0;0;0;0;0;3;3;0;0;3;3;3;3;3;6;9;17;0;8;6;44;3;3;61;0;0;0;0;0;0;0;0;0;0;0;0;0
70631156;5096;11832;2706300;1115600;4;3;3;3;0;0;0;3;3;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70642398;117;12156;2706400;1239800;69;62;7;5;0;3;0;59;3;42;15;0;10;7;0;3;3;35;0;0;0;3;0;5;3;4;0;3;4;3;5;3;3;3;3;4;0;34;0;0;3;3;3;0;3;0;3;3;3;3;3;0;3;3;5;5;5;3;15;5;42;6;0;68;3;0;0;0;0;0;0;0;0;0;0;0;0
70652662;4571;15457;2706500;1266200;14;13;3;3;0;0;0;11;0;4;7;0;3;3;3;0;0;6;0;0;0;0;0;3;0;3;0;3;0;3;3;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;3;0;0;3;0;0;0;0;3;3;3;0;3;3;8;4;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
70670966;5146;11684;2706700;1096600;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
70672798;2964;10592;2706700;1279800;14;12;3;3;0;0;0;7;3;3;4;0;7;4;3;3;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;12;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;3;0;3;5;0;0;3;9;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
70702353;118;12883;2707000;1235300;101;92;9;5;3;3;0;84;12;44;28;0;17;11;3;5;0;42;3;3;3;6;0;3;3;3;5;3;3;3;3;3;4;3;3;4;3;59;3;3;3;3;0;0;0;0;0;0;5;5;3;7;3;3;12;7;9;3;17;14;60;9;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0
70722277;1344;12607;2707200;1227700;22;20;3;3;0;0;0;19;3;5;11;0;3;3;0;0;0;7;0;3;0;0;0;3;3;0;0;3;0;0;0;0;3;0;3;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;3;3;7;0;3;3;17;3;0;22;0;0;0;0;0;3;0;3;0;0;0;0;1
70722438;111;11709;2707200;1243800;18;17;3;3;0;0;0;16;3;10;5;0;3;3;0;0;0;7;0;0;0;0;0;3;3;0;0;0;0;3;0;0;0;3;0;0;3;11;0;0;0;0;3;0;3;0;0;0;0;0;3;0;0;3;3;3;3;3;0;0;13;3;0;16;3;0;0;0;0;0;0;0;0;0;0;0;0
70772609;294;16081;2707700;1260900;15;13;3;0;0;3;0;13;0;9;4;0;3;0;0;3;0;6;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;3;0;0;0;9;0;0;0;3;0;0;0;3;0;3;0;0;0;3;3;3;0;0;3;0;5;0;8;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
70772739;4821;15455;2707700;1273900;12;12;0;0;0;0;0;11;3;5;4;0;3;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;3;8;0;0;0;0;0;0;0;3;3;0;3;0;0;0;3;0;0;0;4;0;0;3;4;7;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
70782785;4806;15405;2707800;1278500;17;16;3;0;3;0;0;12;3;4;6;0;5;4;3;0;0;8;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;3;3;0;3;3;10;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
70792714;4621;15430;2707900;1271400;3;0;3;3;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
70811734;3982;16039;2708100;1173400;5;4;3;3;0;0;0;3;3;3;3;0;3;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
70870955;5149;11770;2708700;1095500;6;5;3;3;0;0;0;3;0;3;3;0;3;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;4;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
70871185;5117;12393;2708700;1118500;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
70871701;3983;16040;2708700;1170100;8;8;0;0;0;0;0;8;4;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;3;7;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
70872473;297;15653;2708700;1247300;33;30;3;3;3;3;0;26;4;14;8;0;7;3;3;3;0;13;3;0;0;3;0;3;0;0;0;0;3;0;3;3;3;3;3;3;0;20;0;3;0;0;3;3;3;0;0;3;3;0;3;3;3;4;3;3;3;3;6;0;21;5;0;32;3;0;0;0;0;3;0;3;0;0;0;0;1
70881153;5131;10558;2708800;1115300;37;26;11;10;0;3;0;23;3;14;7;0;14;13;0;3;0;11;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3;3;3;3;26;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;5;6;9;0;10;3;24;3;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0
70882267;1342;12075;2708800;1226700;34;32;3;3;0;0;0;32;9;11;12;0;3;3;0;0;0;15;0;0;0;0;0;0;0;0;0;0;3;3;3;3;4;0;0;3;3;19;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;4;3;3;5;0;3;0;22;9;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0
70922644;220;12001;2709200;1264400;4;4;0;0;0;0;0;4;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
70961117;5398;15391;2709600;1111700;27;21;6;6;0;0;0;18;3;13;3;0;9;8;0;3;0;12;0;0;0;0;3;3;0;3;3;0;0;0;3;0;3;3;3;0;0;15;0;0;0;0;0;3;0;0;0;3;3;0;3;0;3;3;3;3;3;0;4;3;15;6;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0
70962684;4566;15458;2709600;1268400;83;68;15;9;3;4;3;67;17;10;39;3;16;10;3;4;0;36;0;3;0;3;3;3;0;3;3;0;3;3;4;5;3;0;4;0;3;47;3;3;0;0;0;3;4;3;3;3;3;3;4;3;3;4;3;7;8;0;9;12;54;8;0;81;0;0;0;3;0;0;0;0;0;0;0;0;0
70970964;5207;12564;2709700;1096400;10;9;3;3;0;0;0;9;3;3;4;0;3;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;3;0;3;3;5;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
70990980;5200;12420;2709900;1098000;3;3;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71001155;5108;12051;2710000;1115500;29;24;5;4;0;3;0;22;3;15;5;0;7;5;3;3;0;10;0;0;0;0;0;3;3;0;0;3;3;0;3;0;0;3;3;0;3;19;0;0;0;0;0;0;3;0;0;3;0;0;3;3;3;3;3;3;6;3;11;3;12;3;0;28;3;0;0;0;0;0;0;0;0;0;0;0;0
71040955;5181;11571;2710400;1095500;3;3;3;3;0;0;0;3;3;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71042277;1349;10471;2710400;1227700;35;27;8;3;0;4;3;26;4;13;9;0;9;4;0;5;0;15;0;0;0;0;3;3;3;3;0;0;3;3;3;0;3;3;3;3;3;20;3;0;0;0;0;3;3;0;0;0;3;0;3;3;0;3;4;3;3;0;5;3;18;9;0;33;0;0;0;3;0;0;0;0;0;0;0;0;0
71061400;5073;12066;2710600;1140000;3;3;0;0;0;0;0;3;3;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71062737;4811;15464;2710600;1273700;4;4;0;0;0;0;0;4;3;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
71082609;4551;15442;2710800;1260900;31;30;3;0;0;3;0;26;3;9;15;0;5;3;0;3;0;10;0;3;0;3;3;0;3;3;3;0;0;3;0;3;0;0;3;0;0;21;3;0;3;3;0;0;3;3;0;0;3;0;0;3;3;3;3;3;4;3;5;3;20;4;0;30;3;0;0;0;0;0;0;0;0;0;0;0;0
71090936;5216;13093;2710900;1093600;15;12;3;3;3;0;0;11;3;3;6;0;4;3;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3;0;3;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;3;3;9;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
71092201;1348;10371;2710900;1220100;7;7;0;0;0;0;0;6;3;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;5;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
71102783;4826;15424;2711000;1278300;7;7;0;0;0;0;0;6;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;3;0;3;3;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
71172372;120;10459;2711700;1237200;47;35;12;8;3;3;0;35;4;21;10;0;12;8;3;3;0;21;0;3;0;3;3;0;3;3;0;3;3;3;7;3;0;0;0;0;0;26;0;0;3;3;3;3;3;3;3;3;3;3;3;0;3;3;0;3;3;3;12;4;24;4;0;44;3;0;3;0;0;0;0;0;0;0;0;0;0
71180923;5171;11413;2711800;1092300;52;39;13;12;0;3;0;29;3;15;12;0;23;21;0;3;0;13;0;0;0;0;3;3;0;0;0;3;0;0;0;3;0;4;3;3;3;39;0;0;0;3;0;0;0;0;0;0;0;3;3;3;3;4;5;10;12;3;5;4;40;3;0;51;3;0;0;0;0;0;0;0;0;0;0;0;0
71191152;5112;16588;2711900;1115200;19;17;3;3;0;3;0;16;6;6;4;0;3;3;0;3;0;6;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;3;3;3;0;13;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;3;0;4;5;0;3;3;6;7;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
71210947;5230;10916;2712100;1094700;3;3;0;0;0;0;0;3;0;3;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71212434;114;12002;2712100;1243400;13;13;0;0;0;0;0;11;3;9;3;0;3;0;3;0;3;6;0;0;0;0;0;3;3;0;0;3;0;0;0;3;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;0;4;0;0;3;0;8;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
71232332;3342;15606;2712300;1233200;48;43;5;3;3;3;0;38;13;12;13;0;10;6;3;3;0;20;0;0;0;0;0;0;3;3;3;0;0;3;3;3;3;0;3;3;3;28;3;0;0;0;0;3;0;3;3;0;3;3;3;0;3;3;4;7;3;0;4;4;24;16;0;48;0;0;0;0;0;3;0;0;3;0;0;0;1
71240935;5193;12714;2712400;1093500;16;13;3;3;0;0;0;12;3;8;3;0;4;3;0;0;3;4;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;3;12;0;0;0;3;0;0;0;0;0;0;3;0;0;3;3;0;3;3;4;0;3;0;13;3;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
71242183;1343;12658;2712400;1218300;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
71262643;4591;15410;2712600;1264300;20;18;3;3;0;3;0;16;3;4;10;0;4;3;0;3;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;15;0;0;3;0;0;0;0;3;0;0;0;0;0;0;3;3;3;5;4;3;0;3;16;3;0;19;3;0;0;0;0;0;0;0;0;0;0;0;0
